popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
22,116282,FALSE,0.554,0.777,4,-15.467,1,0.955,0.458,0,0.864,0.153,92.461,4
48,160644,FALSE,0.682,0.105,5,-16.983,1,0.0337,0.877,0.884,0.0896,0.258,124.027,4
14,84160,FALSE,0.535,0.292,7,-11.86,1,0.114,0.933,0.0943,0.21,0.471,68.768,3
32,64303,FALSE,0.202,0.734,11,-7.025,1,0.209,0.00463,0,0.944,0.607,174.511,4
60,206706,FALSE,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64E-05,0.233,0.306,127.102,4
0,263666,FALSE,0.759,0.843,8,-3.718,1,0.0913,0.127,0,0.114,0.56,105.016,4
34,204000,FALSE,0.392,0.828,7,-3.842,0,0.129,0.00385,0.000478,0.127,0.0946,139.964,4
51,195096,TRUE,0.479,0.414,11,-9.54,1,0.0347,0.705,0,0.235,0.216,78.387,4
0,222800,FALSE,0.465,0.602,10,-9.664,1,0.078,0.806,0.00145,0.101,0.595,159.905,4
0,129817,FALSE,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4
46,244160,FALSE,0.65,0.85,2,-5.023,1,0.104,0.644,0,0.87,0.77,109.993,4
32,126991,FALSE,0.163,0.999,3,-19.004,1,0.0602,0.531,0.98,0.924,1.00E-05,127.733,5
22,173613,FALSE,0.494,0.338,8,-7.637,0,0.0308,0.725,0,0.128,0.459,142.207,4
61,410186,FALSE,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,4
44,92903,FALSE,0.728,0.149,7,-21.921,1,0.0468,0.801,0.872,0.0985,0.304,107.992,4
37,252266,FALSE,0.539,0.753,2,-6.651,1,0.0338,0.000814,4.46E-06,0.167,0.647,186.144,4
44,252453,FALSE,0.675,0.562,1,-7.04,0,0.0356,0.334,0,0.0895,0.157,113.91,4
22,305546,FALSE,0.531,0.948,11,-6.403,1,0.0482,0.00337,0.0173,0.785,0.342,129.037,4
49,228012,FALSE,0.66,0.467,11,-7.105,0,0.0817,0.139,0,0.0976,0.197,100.016,4
0,185480,FALSE,0.705,0.874,0,-2.514,0,0.0723,0.17,0,0.0669,0.788,128.02,4
45,201254,FALSE,0.339,0.497,5,-8.904,1,0.0494,0.727,2.18E-06,0.103,0.556,149.965,3
56,234786,FALSE,0.421,0.822,2,-4.415,1,0.0542,0.0132,0,0.092,0.751,171.935,4
21,278453,FALSE,0.608,0.834,6,-5.101,0,0.0381,0.0218,0.000164,0.13,0.855,139.993,4
11,90409,FALSE,0.919,0.512,5,-9.73,0,0.237,0.388,0.00289,0.0472,0.903,127.46,4
78,149680,FALSE,0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94E-05,0.115,0.32,101.986,4
40,245573,FALSE,0.554,0.467,4,-6.514,1,0.0287,0.661,0,0.273,0.827,123.013,4
8,445297,FALSE,0.723,0.691,1,-9.929,0,0.0406,0.0145,0.895,0.151,0.0365,128.009,4
20,182653,FALSE,0.708,0.772,5,-3.759,0,0.175,0.298,0,0.129,0.448,84.56,4
56,108773,FALSE,0.126,0.0805,11,-31.267,1,0.0413,0.996,0.852,0.0976,0.124,205.971,5
7,214053,FALSE,0.327,0.476,10,-10.821,1,0.0429,0.972,0.0516,0.163,0.38,120.031,4
0,114551,FALSE,0.426,0.473,5,-7.924,1,0.0335,0.353,0,0.0234,0.937,181.752,4
22,264695,TRUE,0.53,0.532,1,-22.54,1,0.949,0.692,0,0.948,0.0955,99.829,5
45,248306,FALSE,0.744,0.549,4,-14.125,1,0.0271,0.0784,0.00237,0.0886,0.351,97.082,4
41,199080,FALSE,0.753,0.747,2,-4.314,0,0.0423,0.145,0,0.319,0.915,120.115,4
21,146253,FALSE,0.717,0.153,5,-13.439,0,0.144,0.983,0.00992,0.114,0.456,127.816,4
52,193733,FALSE,0.611,0.525,7,-9.683,1,0.0354,0.767,0.799,0.112,0.299,113.946,4
60,190345,FALSE,0.668,0.965,7,-2.293,1,0.091,0.0579,0.000867,0.0566,0.722,128.012,4
54,153933,FALSE,0.501,0.715,0,-7.382,1,0.0301,0.0774,0.00603,0.0653,0.502,148.971,4
19,113213,FALSE,0.601,0.519,2,-9.97,1,0.11,0.552,1.41E-06,0.188,0.598,63.214,4
29,315493,FALSE,0.662,0.921,0,-4.078,0,0.0508,0.721,2.66E-05,0.0613,0.937,192.203,4
30,354346,FALSE,0.55,0.819,10,-6.645,1,0.198,0.108,0,0.102,0.476,129.994,4
20,453021,FALSE,0.394,0.573,1,-13.186,1,0.0762,0.00162,0.472,0.0634,0.0376,171.837,4
34,331984,FALSE,0.45,0.183,2,-9.003,1,0.0309,0.762,3.41E-06,0.11,0.219,61.192,4
0,137200,FALSE,0.525,0.434,6,-12.175,1,0.107,0.738,0,0.519,0.865,150.739,4
21,256306,FALSE,0.387,0.956,10,-3.923,1,0.0821,4.83E-06,0.811,0.384,0.155,120.11,4
32,210547,FALSE,0.509,0.81,7,-7.562,1,0.0593,0.0051,4.46E-06,0.252,0.709,173.036,4
67,276373,FALSE,0.563,0.44,9,-11.943,0,0.0822,0.286,0.683,0.269,0.213,120.009,4
21,383000,FALSE,0.6,0.863,2,-3.233,0,0.0307,0.0678,0,0.122,0.385,100.009,4
75,285200,TRUE,0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,4
35,197052,TRUE,0.579,0.791,9,-3.827,0,0.329,0.31,0,0.0808,0.564,95.353,4
45,185000,FALSE,0.821,0.406,8,-14.695,0,0.114,0.952,0.677,0.108,0.637,87.014,4
39,244545,FALSE,0.63,0.972,7,-7.118,1,0.0552,0.00029,0.877,0.0802,0.0826,132.006,4
0,157837,FALSE,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19E-06,0.143,0.436,111.902,4
28,203266,FALSE,0.774,0.822,7,-6.558,0,0.0546,0.105,4.54E-05,0.07,0.816,108.057,4
24,119293,FALSE,0.166,0.0367,9,-31.02,1,0.0501,0.877,0.987,0.101,0.0266,132.848,3
28,215707,FALSE,0.358,0.923,11,-5.595,1,0.0717,0.105,0.0272,0.134,0.822,161.169,4
0,238106,TRUE,0.843,0.731,11,-5.583,0,0.134,0.259,0,0.306,0.636,93.013,4
20,224601,FALSE,0.491,0.49,6,-6.113,1,0.0305,0.762,0,0.4,0.383,85.989,4
58,181853,FALSE,0.563,0.645,2,-6.422,1,0.0428,0.293,0,0.202,0.523,89.976,4
24,191946,FALSE,0.453,0.956,8,-4.332,1,0.0769,0.00288,6.78E-06,0.291,0.676,157.942,4
0,298640,FALSE,0.857,0.782,1,-5.633,1,0.0657,0.139,0.0357,0.0495,0.899,120.763,4
7,129412,FALSE,0.536,0.384,0,-7.068,0,0.107,0.981,0,0.437,0.299,72.777,3
0,201720,FALSE,0.922,0.839,7,-6.908,1,0.0502,0.0195,0.00049,0.0217,0.977,135.997,4
17,412300,FALSE,0.577,0.773,5,-5.597,0,0.0525,0.0709,0.00663,0.071,0.469,93.111,4
67,212240,FALSE,0.624,0.531,4,-13.23,1,0.0408,0.0403,1.21E-06,0.0914,0.743,128.08,4
68,249499,FALSE,0.512,0.812,1,-4.809,1,0.0617,0.0534,0,0.092,0.521,100.02,4
56,160380,FALSE,0.615,0.785,1,-6.151,0,0.0402,0.00244,0,0.16,0.376,96.946,4
69,234080,FALSE,0.684,0.851,9,-9.792,1,0.0407,0.000613,0.0029,0.535,0.512,112.662,4
64,301426,FALSE,0.691,0.805,2,-6.81,0,0.0947,0.59,0,0.0975,0.866,142.503,3
56,202652,FALSE,0.7,0.764,9,-4.836,0,0.0314,0.0247,0,0.162,0.424,125.02,4
84,155960,FALSE,0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4
41,338906,FALSE,0.616,0.621,2,-6.17,1,0.347,0.562,0,0.509,0.466,100.848,4
79,193226,FALSE,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,4
32,183373,FALSE,0.586,0.851,2,-4.254,1,0.0548,0.0185,0,0.351,0.761,83.014,4
54,237115,TRUE,0.488,0.851,11,-8.979,0,0.0396,0.00328,0.00222,0.087,0.22,103.974,4
48,195846,FALSE,0.321,0.148,0,-13.452,1,0.0311,0.81,0,0.131,0.166,139.766,3
0,165800,FALSE,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02E-05,0.309,0.4,125.975,4
55,339720,FALSE,0.647,0.864,5,-5.19,0,0.0296,0.00536,0,0.403,0.767,125.095,4
63,210840,TRUE,0.775,0.734,7,-5.41,1,0.215,0.00138,0,0.304,0.342,90.001,4
49,197611,FALSE,0.395,0.224,3,-15.074,1,0.0301,0.968,0.853,0.146,0.319,143.964,3
53,144917,TRUE,0.884,0.804,7,-6.923,1,0.15,0.162,0,0.151,0.835,105.944,4
16,166346,FALSE,0.313,0.563,3,-5.546,1,0.108,0.819,0,0.308,0.605,63.78,4
61,280000,FALSE,0.563,0.136,3,-17.402,1,0.0683,0.87,0,0.106,0.368,104.928,4
60,284066,FALSE,0.581,0.777,8,-7.122,1,0.0296,0.0078,4.04E-05,0.0891,0.162,98.963,4
13,317727,FALSE,0.554,0.941,2,-2.444,1,0.0579,7.33E-05,0.422,0.0627,0.895,176.022,4
51,205970,FALSE,0.429,0.525,2,-4.399,1,0.0382,0.458,6.35E-05,0.124,0.228,133.897,4
23,195920,FALSE,0.625,0.646,9,-7.338,1,0.0368,0.743,0.000284,0.0692,0.924,98.327,4
43,219986,FALSE,0.351,0.794,0,-4.417,1,0.0355,0.0022,2.06E-06,0.0846,0.338,67.469,4
61,157500,FALSE,0.865,0.607,2,-8.039,0,0.0535,0.217,0.879,0.0571,0.0869,127.998,4
21,182448,TRUE,0.761,0.72,1,-6.516,1,0.131,0.129,0,0.343,0.6,98.028,4
49,417733,FALSE,0.398,0.19,4,-18.011,0,0.0302,0.987,0.911,0.0834,0.174,169.153,4
20,243000,FALSE,0.512,0.473,7,-11.429,0,0.109,0.708,0,0.863,0.519,108.895,3
0,268481,FALSE,0.5,0.982,1,-3.496,1,0.0727,4.72E-05,4.28E-05,0.0447,0.507,103.033,4
68,365826,FALSE,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,4
27,511529,FALSE,0.755,0.818,5,-7.196,1,0.0425,0.00117,0.823,0.0947,0.0852,121.999,4
43,128785,FALSE,0.821,0.252,11,-8.882,0,0.0447,0.876,0.868,0.109,0.283,74.997,4
48,114933,FALSE,0.219,0.466,7,-15.995,0,0.042,0.746,0.919,0.0959,0.0388,125.137,4
1,256545,FALSE,0.568,0.575,10,-7.769,0,0.029,0.126,0.0001,0.114,0.333,133.093,4
76,207309,FALSE,0.475,0.124,2,-9.463,1,0.0444,0.926,0,0.0972,0.19,94.42,4
52,230026,FALSE,0.619,0.43,4,-9.716,1,0.0304,0.716,0,0.207,0.379,160,4
0,233413,FALSE,0.598,0.866,11,-3.945,0,0.0302,0.0236,0,0.11,0.685,103.961,4
29,178000,FALSE,0.654,0.478,9,-9.708,0,0.0536,0.188,0,0.0686,0.83,134.867,3
41,151874,FALSE,0.8,0.306,9,-7.781,1,0.0416,0.358,0.859,0.119,0.559,90.013,4
20,116044,TRUE,0.744,0.719,1,-5.749,1,0.0605,0.284,0,0.118,0.592,89.967,4
2,257812,FALSE,0.395,0.751,10,-8.547,0,0.0618,5.71E-05,0.838,0.0725,0.455,121.561,4
68,157245,FALSE,0.889,0.341,7,-7.909,1,0.0424,0.117,3.70E-06,0.0734,0.942,118.003,4
46,106075,TRUE,0.654,0.754,5,-8.915,0,0.292,0.196,0,0.098,0.476,143.15,1
47,234440,FALSE,0.439,0.73,4,-2.324,1,0.0279,0.276,0,0.688,0.314,134.858,4
0,198986,FALSE,0.638,0.823,11,-4.935,0,0.0852,0.152,0,0.0968,0.52,127.977,4
53,173892,TRUE,0.609,0.842,9,-4.478,0,0.0944,0.025,0,0.2,0.576,82.02,4
44,408840,FALSE,0.604,0.768,2,-4.718,1,0.0437,0.169,0,0.282,0.426,151.348,4
55,172004,FALSE,0.751,0.593,0,-9.556,1,0.0593,0.0851,0.0387,0.275,0.371,120.989,4
50,251936,FALSE,0.314,0.0352,7,-24.861,1,0.0352,0.99,0.854,0.0878,0.0757,92.556,4
0,197453,FALSE,0.354,0.126,0,-13.818,1,0.0323,0.87,0,0.151,0.17,80.567,4
63,105293,FALSE,0.663,0.166,9,-13.851,0,0.213,0.95,0.00904,0.114,0.732,125.613,4
0,194506,FALSE,0.511,0.714,9,-6.414,1,0.0368,0.0504,0.56,0.105,0.521,98.008,4
9,486906,FALSE,0.61,0.468,5,-16.699,0,0.034,0.0475,0.925,0.0466,0.873,121.885,4
56,146592,FALSE,0.827,0.84,0,-5.558,1,0.112,0.000353,0.00192,0.058,0.902,134.992,4
47,212571,FALSE,0.636,0.958,9,-1.975,1,0.422,0.004,1.17E-06,0.267,0.395,174.759,4
59,182746,FALSE,0.475,0.579,5,-4.096,1,0.0334,0.609,0,0.0756,0.466,178.151,4
20,182459,FALSE,0.58,0.497,6,-13.079,0,0.21,0.538,0,0.0869,0.66,130.017,4
55,144076,TRUE,0.889,0.479,10,-8.624,0,0.099,0.355,0,0.0983,0.463,104.009,4
51,199668,FALSE,0.567,0.849,0,-6.379,1,0.0959,0.701,0,0.965,0.839,149.826,4
28,185600,FALSE,0.786,0.712,9,-11.196,1,0.151,0.0133,0.761,0.072,0.206,134.379,4
0,341670,FALSE,0.8,0.841,6,-7.391,0,0.0646,6.71E-05,0.564,0.0366,0.763,124.003,4
21,170200,FALSE,0.371,0.22,0,-17.693,1,0.0361,0.947,0.94,0.108,0.209,89.041,4
5,101647,FALSE,0.618,0.377,3,-15.055,0,0.0593,0.0369,0.916,0.0982,0.679,170.139,4
0,103237,FALSE,0.403,0.367,10,-15.286,1,0.0425,0.992,0.0117,0.287,0.153,91.099,4
54,276546,FALSE,0.666,0.741,0,-10.85,0,0.261,0.224,0,0.447,0.916,75.186,4
72,281856,FALSE,0.577,0.812,8,-4.801,1,0.0535,0.158,0,0.25,0.758,160.1,3
46,239973,FALSE,0.425,0.583,9,-6.971,0,0.04,0.744,0.000689,0.116,0.345,128.05,4
49,163875,FALSE,0.62,0.269,0,-19.153,1,0.0957,0.0749,8.72E-06,0.64,0.159,85.014,4
37,186570,FALSE,0.546,0.17,0,-15.055,1,0.031,0.904,0.00178,0.084,0.135,130.07,3
54,167625,FALSE,0.532,0.56,2,-5.452,0,0.0275,0.246,0.000169,0.127,0.131,79.961,4
42,210773,FALSE,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02E-06,0.445,0.478,150.13,4
26,222000,FALSE,0.486,0.79,2,-5.358,1,0.0393,0.00385,0.000101,0.166,0.296,172.041,4
54,255080,FALSE,0.472,0.994,8,-1.786,1,0.114,0.0259,0,0.0535,0.262,103.512,4
20,170026,FALSE,0.831,0.658,10,-12.597,0,0.054,0.415,0.0297,0.148,0.961,116.698,4
21,372288,FALSE,0.501,0.0287,3,-19.538,0,0.0446,0.969,0.893,0.106,0.0822,73.17,4
40,328546,FALSE,0.703,0.918,8,-7.644,1,0.0759,0.169,0.109,0.968,0.775,117.751,4
33,272000,FALSE,0.612,0.866,7,-2.789,0,0.0922,0.0387,4.31E-05,0.0508,0.469,149.949,4
57,216959,FALSE,0.591,0.665,6,-6.525,0,0.153,0.14,0.00103,0.382,0.694,118.195,4
22,63112,TRUE,0.65,0.823,2,-11.148,1,0.933,0.804,0,0.5,0.183,103.473,3
63,248746,FALSE,0.374,0.92,6,-4.653,1,0.0501,1.62E-05,0.026,0.0802,0.278,191.014,4
53,271120,FALSE,0.448,0.951,2,-3.391,0,0.0522,0.00247,0,0.0862,0.581,161.974,3
88,290320,TRUE,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,4
2,249026,FALSE,0.273,0.196,9,-7.528,0,0.0347,0.885,0,0.105,0.421,72.124,4
63,134881,FALSE,0.652,0.483,8,-9.964,0,0.291,0.658,0,0.393,0.372,75.987,4
70,194757,FALSE,0.706,0.457,4,-8.667,0,0.0597,0.369,0,0.106,0.427,144.962,4
50,213333,FALSE,0.621,0.373,1,-9.286,1,0.0437,0.801,1.45E-05,0.0983,0.492,80.924,4
42,172298,FALSE,0.512,0.165,1,-12.687,1,0.033,0.899,0.236,0.0979,0.0869,140.81,3
0,123680,TRUE,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4
0,114551,FALSE,0.426,0.473,5,-7.924,1,0.0335,0.353,0,0.0234,0.937,181.752,4
2,201280,FALSE,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,4
51,202325,FALSE,0.657,0.673,0,-6.309,1,0.0327,0.245,0,0.372,0.724,86,4
21,262186,FALSE,0.691,0.54,5,-10.945,0,0.0367,0.23,0.0275,0.0981,0.639,141.934,4
19,309965,FALSE,0.224,0.891,9,-4.261,1,0.0498,3.07E-06,0.767,0.176,0.223,153.16,4
0,210468,FALSE,0.512,0.791,1,-3.647,1,0.0815,0.18,0,0.34,0.287,127.965,4
54,235263,FALSE,0.506,0.744,9,-3.605,1,0.042,0.0463,6.62E-06,0.52,0.396,76.056,4
65,216000,FALSE,0.778,0.76,3,-3.913,0,0.143,0.0237,6.15E-06,0.183,0.688,144.026,4
30,222826,FALSE,0.528,0.967,9,-4.812,0,0.0403,0.00151,0.000264,0.396,0.685,150.037,4
0,255680,FALSE,0.619,0.504,5,-11.562,1,0.025,0.0614,0,0.06,0.568,84.335,4
58,233240,FALSE,0.47,0.878,4,-3.391,0,0.0429,0.0172,0.054,0.235,0.322,114.986,4
17,403493,TRUE,0.223,0.897,9,-11.907,1,0.0971,8.42E-06,0.191,0.131,0.221,95.002,4
36,96346,FALSE,0.3,0.816,11,-11.512,0,0.098,0.00121,0.0366,0.171,0.634,196.378,4
45,494775,FALSE,0.653,0.523,8,-11.266,0,0.0428,0.022,0.865,0.0933,0.328,122.004,4
16,251379,FALSE,0.585,0.756,8,-5.24,0,0.037,0.005,0.884,0.271,0.0398,87.001,4
51,188000,FALSE,0.59,0.821,2,-4.933,1,0.0444,0.346,8.38E-06,0.454,0.784,116.942,4
29,238528,FALSE,0.6,0.935,6,-4.52,0,0.0284,0.00392,0.0582,0.108,0.659,136.317,4
40,258906,FALSE,0.403,0.955,1,-4.692,1,0.0606,3.80E-06,0.872,0.101,0.682,170.002,4
49,347213,FALSE,0.899,0.538,7,-9.458,1,0.466,0.0264,0,0.101,0.864,88.268,4
11,313066,FALSE,0.698,0.461,1,-12.765,1,0.046,0.00487,0.861,0.12,0.683,154.888,4
44,187835,FALSE,0.647,0.857,7,-5.017,0,0.0508,0.0148,0.000188,0.0883,0.447,92.007,4
0,184828,FALSE,0.625,0.274,9,-8.593,1,0.0281,0.834,0,0.11,0.081,134.9,4
0,96000,FALSE,0.296,0.137,9,-21.716,1,0.0363,0.977,0.655,0.0731,0.289,144.792,3
87,215506,TRUE,0.442,0.612,2,-7.222,1,0.112,0.584,5.70E-06,0.37,0.178,180.917,4
19,182773,FALSE,0.748,0.626,4,-6.909,0,0.212,0.0135,4.66E-05,0.0385,0.44,149.933,4
59,285773,FALSE,0.737,0.857,7,-5.806,1,0.0451,0.0588,1.17E-05,0.281,0.817,126.005,4
0,309327,TRUE,0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448,4
2,241760,TRUE,0.511,0.964,7,-4.255,1,0.131,0.000387,1.97E-05,0.245,0.336,100.016,4
19,200292,FALSE,0.26,0.959,9,-5.141,1,0.118,0.00185,0.000303,0.946,0.234,137.007,4
1,168387,FALSE,0.597,0.527,10,-8.658,0,0.0412,0.127,0,0.14,0.535,123.946,4
41,199426,FALSE,0.671,0.527,11,-10.175,1,0.0784,0.898,0.000105,0.684,0.58,103.502,4
35,97219,FALSE,0,0.00743,8,-19.901,1,0,1.46E-06,0.807,0.414,0,0,0
28,171800,FALSE,0.513,0.988,8,-3.453,1,0.0784,5.42E-05,0.00133,0.244,0.375,144.965,4
47,364453,FALSE,0.733,0.561,0,-10.686,0,0.0463,0.574,0.872,0.131,0.567,94.999,4
28,148405,FALSE,0.689,0.403,9,-11.286,1,0.0277,0.0807,0,0.089,0.544,105.982,4
40,232615,FALSE,0.514,0.476,7,-7.979,1,0.0359,0.283,0,0.107,0.125,129.964,4
62,138119,TRUE,0.341,0.661,10,-4.251,1,0.0335,0.00422,0,0.103,0.675,154.99,4
56,181680,FALSE,0.526,0.705,5,-6.777,0,0.0301,0.067,6.40E-05,0.125,0.413,134.947,4
11,159520,FALSE,0.52,0.339,10,-10.804,1,0.0303,0.806,0,0.137,0.511,106.906,3
62,258733,FALSE,0.548,0.6,5,-5.049,1,0.0297,0.071,0,0.192,0.296,143.961,4
51,87207,FALSE,0.33,0.283,0,-15.971,1,0.061,0.575,0.0947,0.235,0.287,157.963,4
6,215264,FALSE,0.168,0.27,7,-23.346,1,0.0667,0.336,0.92,0.617,0.0399,139.703,3
24,106000,FALSE,0.196,0.116,3,-31.417,1,0.0377,0.859,0.956,0.106,0.102,49.126,4
36,250386,FALSE,0.534,0.938,3,-4.299,1,0.0623,0.00559,0,0.239,0.578,146.979,4
0,270280,FALSE,0.629,0.538,2,-6.79,1,0.0244,0.461,0,0.123,0.205,100.038,4
45,209972,TRUE,0.685,0.709,7,-7.155,0,0.0379,0.28,0,0.053,0.61,168.06,4
0,182626,TRUE,0.572,0.75,1,-5.042,0,0.0604,0.0946,0,0.378,0.475,144.081,4
22,249733,FALSE,0.838,0.471,4,-9.141,0,0.0335,0.798,2.39E-05,0.239,0.855,103.008,4
33,219705,FALSE,0.744,0.721,10,-5.663,0,0.0511,0.00608,8.90E-06,0.362,0.347,136.015,4
76,158571,FALSE,0.66,0.942,4,-2.273,1,0.185,0.00789,1.76E-05,0.834,0.543,126.017,4
51,265890,FALSE,0.498,0.99,1,-5.278,1,0.104,0.000671,0.00136,0.106,0.0977,130.037,4
21,149941,TRUE,0.758,0.642,6,-12.07,1,0.954,0.87,0,0.773,0.5,70.366,3
60,146512,FALSE,0.631,0.841,5,-4.284,1,0.0434,0.0306,0.00049,0.157,0.366,124.998,4
0,167733,FALSE,0.565,0.676,2,-7.482,1,0.0384,0.335,0,0.125,0.963,103.554,4
24,245560,FALSE,0.39,0.981,1,-3.4,1,0.0841,0.03,0.00699,0.224,0.433,158.054,4
21,171038,FALSE,0.606,0.664,0,-8.122,1,0.0815,0.398,0,0.177,0.164,87.496,4
69,233633,FALSE,0.728,0.608,7,-6.384,1,0.0713,0.326,0,0.139,0.658,138.923,4
21,66600,FALSE,0.2,0.232,2,-13.084,1,0.0331,0.958,0.000392,0.537,0.278,80.074,4
18,248986,FALSE,0.462,0.534,8,-6.471,1,0.0327,0.722,0,0.114,0.328,135.967,4
19,255173,FALSE,0.436,0.928,2,-5.483,1,0.0575,9.84E-05,0.000129,0.254,0.346,94.882,4
41,199533,FALSE,0.369,0.5,9,-11.338,1,0.0422,0.0223,0,0.083,0.56,173.498,3
29,149328,FALSE,0.53,0.744,2,-7.193,1,0.0432,0.85,0,0.214,0.975,141.812,4
18,284122,FALSE,0.708,0.389,1,-10.367,0,0.0415,0.425,0.943,0.106,0.494,100.014,4
75,211680,FALSE,0.43,0.606,4,-5.115,0,0.0431,0.131,0,0.173,0.123,169.988,4
54,213942,FALSE,0.911,0.255,8,-15.257,1,0.153,0.499,0.000246,0.0937,0.244,137.994,4
68,178604,FALSE,0.77,0.824,1,-6.491,0,0.0851,0.485,0,0.318,0.49,172.006,4
40,201535,FALSE,0.643,0.827,0,-4.531,1,0.0357,0.223,0,0.0848,0.731,103.434,4
40,236400,FALSE,0.283,0.712,8,-5.992,1,0.0431,0.0377,2.33E-05,0.517,0.215,81.19,4
0,198205,FALSE,0.122,0.204,2,-19.621,0,0.0345,0.929,0.928,0.0967,0.062,87.086,4
54,227773,FALSE,0.571,0.52,1,-7.157,1,0.0255,0.418,0,0.365,0.342,113.732,4
45,185930,FALSE,0.694,0.463,10,-5.993,0,0.0457,0.611,0.00079,0.0276,0.608,172.12,4
48,237746,FALSE,0.825,0.79,10,-7.859,0,0.187,0.262,0.000197,0.0972,0.961,160.028,4
81,190845,FALSE,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,4
24,198493,FALSE,0.66,0.78,9,-10.304,1,0.0354,0.118,0,0.127,0.945,135.749,4
1,228720,FALSE,0.296,0.921,10,-2.468,0,0.0634,4.08E-05,0.000214,0.0804,0.559,183.983,4
17,144720,FALSE,0.783,0.487,8,-7.685,1,0.057,0.916,0.52,0.189,0.863,110.251,4
32,459720,FALSE,0.271,0.411,0,-7.618,1,0.0331,0.563,0,0.102,0.173,139.87,4
45,116956,FALSE,0.709,0.727,1,-8.918,1,0.211,0.41,0.00554,0.105,0.794,74.967,4
59,157826,FALSE,0.584,0.342,2,-12.659,1,0.0331,0.842,0,0.18,0.574,91.974,4
53,181894,TRUE,0.6,0.537,5,-9.81,0,0.0258,0.112,8.19E-05,0.109,0.446,94.992,4
0,206458,FALSE,0.516,0.342,4,-8.985,1,0.0425,0.55,0,0.21,0.0993,102.819,4
60,209853,FALSE,0.739,0.839,11,-4.175,0,0.0356,0.475,0,0.341,0.904,112.062,4
22,148006,FALSE,0.227,0.968,2,-6.143,0,0.115,2.57E-05,0.944,0.985,0.209,111.812,4
0,122666,FALSE,0.394,0.268,5,-16.163,1,0.0362,0.971,0.908,0.109,0.0701,69.119,3
61,207854,FALSE,0.312,0.968,5,-3.316,1,0.418,0.000305,4.37E-05,0.113,0.3,103.005,4
48,497280,FALSE,0.88,0.564,0,-13.157,1,0.043,0.000888,0.856,0.0813,0.204,124.997,4
14,216306,FALSE,0.426,0.208,2,-14.852,0,0.039,0.984,0.0186,0.097,0.374,94.51,4
56,236239,FALSE,0.523,0.768,0,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,4
40,213658,FALSE,0.67,0.401,1,-16.401,0,0.0789,0.256,0.00013,0.0921,0.531,81.976,4
61,332066,FALSE,0.606,0.441,9,-9.303,1,0.0272,0.326,0.0128,0.116,0.455,66.443,3
39,181066,TRUE,0.552,0.494,0,-11.823,1,0.44,0.595,8.39E-05,0.0561,0.817,155.138,4
21,301920,FALSE,0.467,0.512,2,-5.418,0,0.0287,0.175,0,0.218,0.295,77.042,4
58,211666,FALSE,0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.726,100.202,4
55,218500,FALSE,0.566,0.868,3,-6.532,0,0.0487,0.00666,0.918,0.0669,0.611,125.984,4
26,297143,FALSE,0.597,0.809,2,-7.128,1,0.0337,0.00173,0.452,0.141,0.244,125.98,4
34,241266,FALSE,0.506,0.943,8,-5.23,1,0.104,0.000111,0,0.119,0.273,124.92,4
42,365624,FALSE,0.375,0.559,10,-8.896,1,0.0523,0.367,0,0.0923,0.408,159.93,3
44,262500,FALSE,0.56,0.314,2,-10.601,1,0.032,0.525,1.48E-05,0.104,0.172,140.044,3
0,183173,TRUE,0.631,0.8,9,-4.179,1,0.101,0.107,0,0.373,0.782,156.941,4
38,168000,FALSE,0.599,0.802,6,-5.622,0,0.0291,0.0858,0.0961,0.0947,0.637,89.994,4
62,213986,FALSE,0.623,0.455,0,-9.793,1,0.0302,0.426,0,0.145,0.233,142.878,4
22,185413,FALSE,0.415,0.312,0,-9.239,1,0.0465,0.96,0.0148,0.143,0.476,82.36,4
48,166837,FALSE,0.582,0.937,10,-2.118,1,0.0858,0.449,0,0.684,0.939,168.096,4
50,159162,FALSE,0.398,0.928,2,-1.203,1,0.436,0.00261,0.348,0.31,0.227,149.855,4
